uid,capture_date,confirmed
533,2020-05-17,101
533,2020-05-18,101
533,2020-05-19,101
533,2020-05-20,101
533,2020-05-21,101
533,2020-05-22,101
533,2020-05-23,101
533,2020-05-24,101
533,2020-05-25,101
533,2020-05-26,101
533,2020-05-27,101
533,2020-05-28,101
533,2020-05-29,101
533,2020-05-30,101
533,2020-05-31,101
533,2020-06-01,101
533,2020-06-02,101
533,2020-06-03,101
533,2020-06-04,101
533,2020-06-05,101
533,2020-06-06,101
533,2020-06-07,101
533,2020-06-08,101
533,2020-06-09,101
533,2020-06-10,101
533,2020-06-11,101
533,2020-06-12,101
533,2020-06-13,101
533,2020-06-14,101
533,2020-06-15,101
533,2020-06-16,101
533,2020-06-17,101
533,2020-06-18,101
533,2020-06-19,101
533,2020-06-20,101
533,2020-06-21,101
533,2020-06-22,101
533,2020-06-23,101
533,2020-06-24,101
533,2020-06-25,101
533,2020-06-26,101
533,2020-06-27,101
533,2020-06-28,101
533,2020-06-29,103
533,2020-06-30,103
533,2020-07-01,103
533,2020-07-02,104
533,2020-07-03,104
533,2020-07-04,105
533,2020-07-05,105
533,2020-07-06,105
533,2020-07-07,105
533,2020-07-08,105
533,2020-07-09,105
533,2020-07-10,105
533,2020-07-11,105
533,2020-07-12,105
533,2020-07-13,105
533,2020-07-14,106
533,2020-07-15,106
533,2020-07-16,108
533,2020-07-17,111
533,2020-07-18,111
533,2020-07-19,113
533,2020-07-20,115
533,2020-07-21,117
533,2020-07-22,117
533,2020-07-23,117
533,2020-07-24,118
533,2020-07-25,119
533,2020-07-26,119
533,2020-07-27,119
533,2020-07-28,119
533,2020-07-29,119
533,2020-07-30,120
533,2020-07-31,121
533,2020-08-01,121
533,2020-08-02,122
533,2020-08-03,124
533,2020-08-04,132
533,2020-08-05,171
533,2020-08-06,263
533,2020-08-07,396
533,2020-08-08,509
533,2020-08-09,563
533,2020-08-10,630
533,2020-08-11,717
533,2020-08-12,798
533,2020-08-13,894
533,2020-08-14,973
533,2020-08-15,1048
533,2020-08-16,1102
533,2020-08-17,1121
533,2020-08-18,1205
533,2020-08-19,1296
533,2020-08-20,1387
533,2020-08-21,1464
533,2020-08-22,1534
533,2020-08-23,1568
533,2020-08-24,1628
533,2020-08-25,1670
533,2020-08-26,1760
533,2020-08-27,1848
533,2020-08-28,1906
533,2020-08-29,1975
533,2020-08-30,1997
533,2020-08-31,2006
533,2020-09-01,2104
533,2020-09-02,2211
533,2020-09-03,2292
533,2020-09-04,2358
533,2020-09-05,2428
533,2020-09-06,2449
533,2020-09-07,2482
533,2020-09-08,2589
533,2020-09-09,2730
533,2020-09-10,2819
533,2020-09-11,2898
533,2020-09-12,2994
533,2020-09-13,3046
533,2020-09-14,3060
533,2020-09-15,3152
533,2020-09-16,3328
533,2020-09-17,3382
533,2020-09-18,3460
533,2020-09-19,3460
533,2020-09-20,3551
533,2020-09-21,3587
533,2020-09-22,3665
533,2020-09-23,3721
533,2020-09-24,3756
533,2020-09-25,3799
533,2020-09-26,3832
533,2020-09-27,3844
533,2020-09-28,3872
533,2020-09-29,3934
533,2020-09-30,3963
533,2020-10-01,3998
533,2020-10-02,4038
533,2020-10-03,4074
533,2020-10-04,4079
533,2020-10-05,4094
533,2020-10-06,4108
533,2020-10-07,4133
533,2020-10-08,4150
533,2020-10-09,4167
533,2020-10-10,4188
533,2020-10-11,4194
533,2020-10-12,4197
533,2020-10-13,4229
533,2020-10-14,4255
533,2020-10-15,4285
533,2020-10-16,4289
533,2020-10-17,4304
533,2020-10-18,4322
533,2020-10-19,4334
533,2020-10-20,4355
533,2020-10-21,4369
533,2020-10-22,4389
533,2020-10-23,4401
533,2020-10-24,4410
533,2020-10-25,4420
533,2020-10-26,4422
533,2020-10-27,4437
533,2020-10-28,4455
533,2020-10-29,4472
533,2020-10-30,4494
533,2020-10-31,4513
533,2020-11-01,4519
533,2020-11-02,4524
533,2020-11-03,4538
533,2020-11-04,4553
533,2020-11-05,4564
533,2020-11-06,4578
533,2020-11-07,4589
533,2020-11-08,4600
533,2020-11-09,4606
533,2020-11-10,4622
533,2020-11-11,4631
533,2020-11-12,4639
533,2020-11-13,4650
533,2020-11-14,4658
533,2020-11-15,4662
533,2020-11-16,4668
533,2020-11-17,4676
533,2020-11-18,4685
533,2020-11-19,4693
533,2020-11-20,4698
533,2020-11-21,4724
533,2020-11-22,4731
533,2020-11-23,4737
533,2020-11-24,4751
533,2020-11-25,4778
533,2020-11-26,4791
533,2020-11-27,4808
533,2020-11-28,4833
533,2020-11-29,4838
533,2020-11-30,4845
533,2020-12-01,4872
533,2020-12-02,4902
533,2020-12-03,4923
533,2020-12-04,4942
533,2020-12-05,4957
533,2020-12-06,4965
533,2020-12-07,4966
533,2020-12-08,4984
533,2020-12-09,4996
533,2020-12-10,5011
533,2020-12-11,5031
533,2020-12-12,5044
533,2020-12-13,5049
533,2020-12-14,5056
533,2020-12-15,5079
533,2020-12-16,5106
533,2020-12-17,5124
533,2020-12-18,5138
533,2020-12-19,5155
533,2020-12-20,5163
533,2020-12-21,5176
533,2020-12-22,5199
533,2020-12-23,5228
533,2020-12-24,5257
533,2020-12-25,5268
533,2020-12-26,5287
533,2020-12-27,5305
533,2020-12-28,5323
533,2020-12-29,5373
533,2020-12-30,5442
533,2020-12-31,5489
533,2021-01-01,5509
533,2021-01-02,5532
533,2021-01-03,5564
533,2021-01-04,5606
533,2021-01-05,5716
533,2021-01-06,5811
533,2021-01-07,5883
533,2021-01-08,5977
533,2021-01-09,6013
533,2021-01-10,6042
533,2021-01-11,6068
533,2021-01-12,6154
533,2021-01-13,6228
533,2021-01-14,6296
533,2021-01-15,6350
533,2021-01-16,6405
533,2021-01-17,6435
533,2021-01-18,6451
533,2021-01-19,6523
533,2021-01-20,6562
533,2021-01-21,6623
533,2021-01-22,6656
533,2021-01-23,6708
533,2021-01-24,6723
533,2021-01-25,6742
533,2021-01-26,6768
533,2021-01-27,6809
533,2021-01-28,6858
533,2021-01-29,6896
533,2021-01-30,6944
533,2021-01-31,6966
533,2021-02-01,6986
533,2021-02-02,7028
533,2021-02-03,7083
533,2021-02-04,7134
533,2021-02-05,7168
533,2021-02-06,7202
533,2021-02-07,7223
533,2021-02-08,7238
533,2021-02-09,7286
533,2021-02-10,7319
533,2021-02-11,7338
533,2021-02-12,7368
533,2021-02-13,7400
533,2021-02-14,7413
533,2021-02-15,7438
533,2021-02-16,7461
533,2021-02-17,7513
533,2021-02-18,7553
533,2021-02-19,7599
533,2021-02-20,7647
533,2021-02-21,7674
533,2021-02-22,7692
533,2021-02-23,7735
533,2021-02-24,7775
533,2021-02-25,7804
533,2021-02-26,7849
533,2021-02-27,7876
533,2021-02-28,7891
533,2021-03-01,7908
533,2021-03-02,7938
533,2021-03-03,7973
533,2021-03-04,8009
533,2021-03-05,8054
533,2021-03-06,8089
533,2021-03-07,8110
533,2021-03-08,8110
533,2021-03-09,8177
533,2021-03-10,8227
533,2021-03-11,8272
533,2021-03-12,8320
533,2021-03-13,8376
533,2021-03-14,8395
533,2021-03-15,8421
533,2021-03-16,8482
533,2021-03-17,8551
533,2021-03-18,8624
533,2021-03-19,8664
533,2021-03-20,8731
533,2021-03-21,8771
533,2021-03-22,8800
533,2021-03-23,8902
533,2021-03-24,8985
533,2021-03-25,9073
533,2021-03-26,9142
533,2021-03-27,9214
533,2021-03-28,9259
533,2021-03-29,9294
533,2021-03-30,9374
533,2021-03-31,9443
533,2021-04-01,9503
533,2021-04-02,9560
533,2021-04-03,9607
533,2021-04-04,9638
533,2021-04-05,9681
533,2021-04-06,9760
533,2021-04-07,9834
533,2021-04-08,9896
533,2021-04-09,9958
533,2021-04-10,10016
533,2021-04-11,10050
533,2021-04-12,10076
533,2021-04-13,10122
533,2021-04-14,10159
535,2020-01-22,0
535,2020-01-23,0
535,2020-01-24,0
535,2020-01-25,0
535,2020-01-26,0
535,2020-01-27,0
535,2020-01-28,0
535,2020-01-29,0
535,2020-01-30,0
535,2020-01-31,0
535,2020-02-01,0
535,2020-02-02,0
535,2020-02-03,0
535,2020-02-04,0
535,2020-02-05,0
535,2020-02-06,0
535,2020-02-07,0
535,2020-02-08,0
535,2020-02-09,0
535,2020-02-10,0
535,2020-02-11,0
535,2020-02-12,0
535,2020-02-13,0
535,2020-02-14,0
535,2020-02-15,0
535,2020-02-16,0
535,2020-02-17,0
535,2020-02-18,0
535,2020-02-19,0
535,2020-02-20,0
535,2020-02-21,0
535,2020-02-22,0
535,2020-02-23,0
535,2020-02-24,0
535,2020-02-25,0
535,2020-02-26,0
535,2020-02-27,0
535,2020-02-28,0
535,2020-02-29,0
535,2020-03-01,0
535,2020-03-02,0
535,2020-03-03,0
535,2020-03-04,0
535,2020-03-05,0
535,2020-03-06,0
535,2020-03-07,0
535,2020-03-08,0
535,2020-03-09,0
535,2020-03-10,0
535,2020-03-11,0
535,2020-03-12,0
535,2020-03-13,0
535,2020-03-14,0
535,2020-03-15,0
535,2020-03-16,0
535,2020-03-17,0
535,2020-03-18,0
535,2020-03-19,0
535,2020-03-20,0
535,2020-03-21,0
535,2020-03-22,0
535,2020-03-23,0
535,2020-03-24,0
535,2020-03-25,0
535,2020-03-26,0
535,2020-03-27,0
535,2020-03-28,0
535,2020-03-29,0
535,2020-03-30,0
535,2020-03-31,0
535,2020-04-01,0
535,2020-04-02,2
535,2020-04-03,2
535,2020-04-04,2
535,2020-04-05,2
535,2020-04-06,2
535,2020-04-07,2
535,2020-04-08,2
535,2020-04-09,2
535,2020-04-10,2
535,2020-04-11,2
535,2020-04-12,3
535,2020-04-13,3
535,2020-04-14,3
535,2020-04-15,3
535,2020-04-16,3
535,2020-04-17,3
535,2020-04-18,3
535,2020-04-19,5
535,2020-04-20,5
535,2020-04-21,5
535,2020-04-22,5
535,2020-04-23,5
535,2020-04-24,5
535,2020-04-25,5
535,2020-04-26,5
535,2020-04-27,5
535,2020-04-28,5
535,2020-04-29,5
535,2020-04-30,5
535,2020-05-01,6
535,2020-05-02,6
535,2020-05-03,6
535,2020-05-04,6
535,2020-05-05,6
535,2020-05-06,6
535,2020-05-07,6
535,2020-05-08,6
535,2020-05-09,6
535,2020-05-10,6
535,2020-05-11,6
535,2020-05-12,6
535,2020-05-13,6
535,2020-05-14,6
535,2020-05-15,6
535,2020-05-16,6
535,2020-05-17,6
535,2020-05-18,6
535,2020-05-19,6
535,2020-05-20,6
535,2020-05-21,6
535,2020-05-22,6
535,2020-05-23,6
535,2020-05-24,6
535,2020-05-25,6
535,2020-05-26,6
535,2020-05-27,6
535,2020-05-28,6
535,2020-05-29,6
535,2020-05-30,6
535,2020-05-31,6
535,2020-06-01,7
535,2020-06-02,7
535,2020-06-03,7
535,2020-06-04,7
535,2020-06-05,7
535,2020-06-06,7
535,2020-06-07,7
535,2020-06-08,7
535,2020-06-09,7
535,2020-06-10,7
535,2020-06-11,7
535,2020-06-12,7
535,2020-06-13,7
535,2020-06-14,7
535,2020-06-15,7
535,2020-06-16,7
535,2020-06-17,7
535,2020-06-18,7
535,2020-06-19,7
535,2020-06-20,7
535,2020-06-21,7
535,2020-06-22,7
535,2020-06-23,7
535,2020-06-24,7
535,2020-06-25,7
535,2020-06-26,7
535,2020-06-27,7
535,2020-06-28,7
535,2020-06-29,7
535,2020-06-30,7
535,2020-07-01,7
535,2020-07-02,7
535,2020-07-03,7
535,2020-07-04,7
535,2020-07-05,7
535,2020-07-06,7
535,2020-07-07,7
535,2020-07-08,7
535,2020-07-09,7
535,2020-07-10,7
535,2020-07-11,7
535,2020-07-12,7
535,2020-07-13,7
535,2020-07-14,7
535,2020-07-15,9
535,2020-07-16,9
535,2020-07-17,10
535,2020-07-18,10
535,2020-07-19,10
535,2020-07-20,10
535,2020-07-21,10
535,2020-07-22,10
535,2020-07-23,10
535,2020-07-24,11
535,2020-07-25,11
535,2020-07-26,11
535,2020-07-27,11
535,2020-07-28,11
535,2020-07-29,11
535,2020-07-30,11
535,2020-07-31,11
535,2020-08-01,11
535,2020-08-02,13
535,2020-08-03,13
535,2020-08-04,13
535,2020-08-05,13
535,2020-08-06,13
535,2020-08-07,13
535,2020-08-08,13
535,2020-08-09,13
535,2020-08-10,13
535,2020-08-11,13
535,2020-08-12,13
535,2020-08-13,13
535,2020-08-14,13
535,2020-08-15,13
535,2020-08-16,13
535,2020-08-17,13
535,2020-08-18,13
535,2020-08-19,13
535,2020-08-20,13
535,2020-08-21,13
535,2020-08-22,13
535,2020-08-23,13
535,2020-08-24,13
535,2020-08-25,13
535,2020-08-26,13
535,2020-08-27,13
535,2020-08-28,14
535,2020-08-29,15
535,2020-08-30,15
535,2020-08-31,15
535,2020-09-01,16
535,2020-09-02,16
535,2020-09-03,18
535,2020-09-04,18
535,2020-09-05,18
535,2020-09-06,18
535,2020-09-07,18
535,2020-09-08,21
535,2020-09-09,21
535,2020-09-10,25
535,2020-09-11,25
535,2020-09-12,25
535,2020-09-13,25
535,2020-09-14,25
535,2020-09-15,25
535,2020-09-16,28
535,2020-09-17,32
535,2020-09-18,36
535,2020-09-19,36
535,2020-09-20,36
535,2020-09-21,36
535,2020-09-22,54
535,2020-09-23,69
535,2020-09-24,69
535,2020-09-25,85
535,2020-09-26,85
535,2020-09-27,85
535,2020-09-28,88
535,2020-09-29,106
535,2020-09-30,121
535,2020-10-01,121
535,2020-10-02,121
535,2020-10-03,124
535,2020-10-04,124
535,2020-10-05,124
535,2020-10-06,141
535,2020-10-07,141
535,2020-10-08,141
535,2020-10-09,148
535,2020-10-10,148
535,2020-10-11,148
535,2020-10-12,148
535,2020-10-13,148
535,2020-10-14,150
535,2020-10-15,150
535,2020-10-16,150
535,2020-10-17,150
535,2020-10-18,150
535,2020-10-19,150
535,2020-10-20,150
535,2020-10-21,150
535,2020-10-22,150
535,2020-10-23,150
535,2020-10-24,150
535,2020-10-25,150
535,2020-10-26,150
535,2020-10-27,150
535,2020-10-28,150
535,2020-10-29,153
535,2020-10-30,153
535,2020-10-31,153
535,2020-11-01,153
535,2020-11-02,153
535,2020-11-03,153
535,2020-11-04,153
535,2020-11-05,153
535,2020-11-06,154
535,2020-11-07,154
535,2020-11-08,154
535,2020-11-09,154
535,2020-11-10,154
535,2020-11-11,154
535,2020-11-12,155
535,2020-11-13,155
535,2020-11-14,155
535,2020-11-15,155
535,2020-11-16,155
535,2020-11-17,157
535,2020-11-18,157
535,2020-11-19,157
535,2020-11-20,158
535,2020-11-21,158
535,2020-11-22,158
535,2020-11-23,161
535,2020-11-24,161
535,2020-11-25,161
535,2020-11-26,161
535,2020-11-27,161
535,2020-11-28,161
535,2020-11-29,162
535,2020-11-30,162
535,2020-12-01,162
535,2020-12-02,162
535,2020-12-03,164
535,2020-12-04,164
535,2020-12-05,164
535,2020-12-06,164
535,2020-12-07,164
535,2020-12-08,169
535,2020-12-09,172
535,2020-12-10,172
535,2020-12-11,172
535,2020-12-12,175
535,2020-12-13,175
535,2020-12-14,175
535,2020-12-15,177
535,2020-12-16,177
535,2020-12-17,177
535,2020-12-18,177
535,2020-12-19,179
535,2020-12-20,179
535,2020-12-21,179
535,2020-12-22,179
535,2020-12-23,182
535,2020-12-24,182
535,2020-12-25,182
535,2020-12-26,182
535,2020-12-27,182
535,2020-12-28,182
535,2020-12-29,182
535,2020-12-30,186
535,2020-12-31,196
535,2021-01-01,196
535,2021-01-02,196
535,2021-01-03,196
535,2021-01-04,196
535,2021-01-05,196
535,2021-01-06,196
535,2021-01-07,196
535,2021-01-08,196
535,2021-01-09,196
535,2021-01-10,196
535,2021-01-11,196
535,2021-01-12,196
535,2021-01-13,196
535,2021-01-14,196
535,2021-01-15,196
535,2021-01-16,196
535,2021-01-17,196
535,2021-01-18,196
535,2021-01-19,196
535,2021-01-20,196
535,2021-01-21,196
535,2021-01-22,196
535,2021-01-23,196
535,2021-01-24,196
535,2021-01-25,196
535,2021-01-26,196
535,2021-01-27,196
535,2021-01-28,196
535,2021-01-29,196
535,2021-01-30,196
535,2021-01-31,196
535,2021-02-01,196
535,2021-02-02,196
535,2021-02-03,196
535,2021-02-04,196
535,2021-02-05,196
535,2021-02-06,196
535,2021-02-07,196
535,2021-02-08,196
535,2021-02-09,196
535,2021-02-10,196
535,2021-02-11,196
535,2021-02-12,196
535,2021-02-13,196
535,2021-02-14,196
535,2021-02-15,196
535,2021-02-16,196
535,2021-02-17,196
535,2021-02-18,196
535,2021-02-19,196
535,2021-02-20,196
535,2021-02-21,196
535,2021-02-22,196
535,2021-02-23,196
535,2021-02-24,196
535,2021-02-25,196
535,2021-02-26,196
535,2021-02-27,196
535,2021-02-28,196
535,2021-03-01,196
535,2021-03-02,196
535,2021-03-03,196
535,2021-03-04,196
535,2021-03-05,196
535,2021-03-06,196
535,2021-03-07,196
535,2021-03-08,196
535,2021-03-09,196
535,2021-03-10,196
535,2021-03-11,196
535,2021-03-12,196
535,2021-03-13,196
535,2021-03-14,196
535,2021-03-15,196
535,2021-03-16,196
535,2021-03-17,196
535,2021-03-18,196
535,2021-03-19,196
535,2021-03-20,196
535,2021-03-21,196
535,2021-03-22,196
535,2021-03-23,196
535,2021-03-24,196
535,2021-03-25,196
535,2021-03-26,196
535,2021-03-27,196
535,2021-03-28,196
535,2021-03-29,196
535,2021-03-30,196
535,2021-03-31,196
535,2021-04-01,196
535,2021-04-02,196
535,2021-04-03,196
535,2021-04-04,196
535,2021-04-05,196
535,2021-04-06,196
535,2021-04-07,196
535,2021-04-08,196
535,2021-04-09,196
535,2021-04-10,196
535,2021-04-11,196
535,2021-04-12,196
535,2021-04-13,196
535,2021-04-14,196
531,2020-01-22,0
531,2020-01-23,0
531,2020-01-24,0
531,2020-01-25,0
531,2020-01-26,0
531,2020-01-27,0
531,2020-01-28,0
531,2020-01-29,0
531,2020-01-30,0
531,2020-01-31,0
531,2020-02-01,0
531,2020-02-02,0
531,2020-02-03,0
531,2020-02-04,0
531,2020-02-05,0
531,2020-02-06,0
531,2020-02-07,0
531,2020-02-08,0
531,2020-02-09,0
531,2020-02-10,0
531,2020-02-11,0
531,2020-02-12,0
531,2020-02-13,0
531,2020-02-14,0
531,2020-02-15,0
531,2020-02-16,0
531,2020-02-17,0
531,2020-02-18,0
531,2020-02-19,0
531,2020-02-20,0
531,2020-02-21,0
531,2020-02-22,0
531,2020-02-23,0
531,2020-02-24,0
531,2020-02-25,0
531,2020-02-26,0
531,2020-02-27,0
531,2020-02-28,0
531,2020-02-29,0
531,2020-03-01,0
531,2020-03-02,0
531,2020-03-03,0
531,2020-03-04,0
531,2020-03-05,0
531,2020-03-06,0
531,2020-03-07,0
531,2020-03-08,0
531,2020-03-09,0
531,2020-03-10,0
531,2020-03-11,0
531,2020-03-12,0
531,2020-03-13,0
531,2020-03-14,1
531,2020-03-15,1
531,2020-03-16,1
531,2020-03-17,3
531,2020-03-18,3
531,2020-03-19,3
531,2020-03-20,3
531,2020-03-21,3
531,2020-03-22,3
531,2020-03-23,4
531,2020-03-24,6
531,2020-03-25,6
531,2020-03-26,6
531,2020-03-27,8
531,2020-03-28,8
531,2020-03-29,8
531,2020-03-30,11
531,2020-03-31,11
531,2020-04-01,11
531,2020-04-02,11
531,2020-04-03,11
531,2020-04-04,11
531,2020-04-05,11
531,2020-04-06,13
531,2020-04-07,13
531,2020-04-08,14
531,2020-04-09,14
531,2020-04-10,14
531,2020-04-11,14
531,2020-04-12,14
531,2020-04-13,14
531,2020-04-14,14
531,2020-04-15,14
531,2020-04-16,14
531,2020-04-17,14
531,2020-04-18,14
531,2020-04-19,14
531,2020-04-20,14
531,2020-04-21,14
531,2020-04-22,14
531,2020-04-23,14
531,2020-04-24,16
531,2020-04-25,16
531,2020-04-26,16
531,2020-04-27,16
531,2020-04-28,16
531,2020-04-29,16
531,2020-04-30,16
531,2020-05-01,16
531,2020-05-02,16
531,2020-05-03,16
531,2020-05-04,16
531,2020-05-05,16
531,2020-05-06,16
531,2020-05-07,16
531,2020-05-08,16
531,2020-05-09,16
531,2020-05-10,16
531,2020-05-11,16
531,2020-05-12,16
531,2020-05-13,16
531,2020-05-14,16
531,2020-05-15,16
531,2020-05-16,16
531,2020-05-17,16
531,2020-05-18,16
531,2020-05-19,16
531,2020-05-20,16
531,2020-05-21,16
531,2020-05-22,16
531,2020-05-23,17
531,2020-05-24,17
531,2020-05-25,18
531,2020-05-26,18
531,2020-05-27,18
531,2020-05-28,18
531,2020-05-29,18
531,2020-05-30,19
531,2020-05-31,19
531,2020-06-01,19
531,2020-06-02,20
531,2020-06-03,21
531,2020-06-04,21
531,2020-06-05,21
531,2020-06-06,21
531,2020-06-07,21
531,2020-06-08,21
531,2020-06-09,21
531,2020-06-10,22
531,2020-06-11,22
531,2020-06-12,22
531,2020-06-13,22
531,2020-06-14,22
531,2020-06-15,22
531,2020-06-16,23
531,2020-06-17,23
531,2020-06-18,23
531,2020-06-19,23
531,2020-06-20,23
531,2020-06-21,23
531,2020-06-22,23
531,2020-06-23,23
531,2020-06-24,23
531,2020-06-25,23
531,2020-06-26,23
531,2020-06-27,23
531,2020-06-28,23
531,2020-06-29,23
531,2020-06-30,23
531,2020-07-01,23
531,2020-07-02,23
531,2020-07-03,23
531,2020-07-04,23
531,2020-07-05,23
531,2020-07-06,23
531,2020-07-07,23
531,2020-07-08,23
531,2020-07-09,25
531,2020-07-10,25
531,2020-07-11,25
531,2020-07-12,25
531,2020-07-13,25
531,2020-07-14,25
531,2020-07-15,26
531,2020-07-16,26
531,2020-07-17,28
531,2020-07-18,28
531,2020-07-19,28
531,2020-07-20,28
531,2020-07-21,28
531,2020-07-22,28
531,2020-07-23,28
531,2020-07-24,29
531,2020-07-25,29
531,2020-07-26,29
531,2020-07-27,29
531,2020-07-28,29
531,2020-07-29,29
531,2020-07-30,29
531,2020-07-31,29
531,2020-08-01,29
531,2020-08-02,29
531,2020-08-03,29
531,2020-08-04,29
531,2020-08-05,29
531,2020-08-06,31
531,2020-08-07,31
531,2020-08-08,31
531,2020-08-09,31
531,2020-08-10,32
531,2020-08-11,32
531,2020-08-12,32
531,2020-08-13,32
531,2020-08-14,32
531,2020-08-15,33
531,2020-08-16,34
531,2020-08-17,36
531,2020-08-18,36
531,2020-08-19,36
531,2020-08-20,36
531,2020-08-21,37
531,2020-08-22,39
531,2020-08-23,39
531,2020-08-24,47
531,2020-08-25,49
531,2020-08-26,53
531,2020-08-27,55
531,2020-08-28,62
531,2020-08-29,62
531,2020-08-30,67
531,2020-08-31,68
531,2020-09-01,71
531,2020-09-02,75
531,2020-09-03,78
531,2020-09-04,78
531,2020-09-05,88
531,2020-09-06,92
531,2020-09-07,102
531,2020-09-08,107
531,2020-09-09,116
531,2020-09-10,131
531,2020-09-11,135
531,2020-09-12,145
531,2020-09-13,157
531,2020-09-14,161
531,2020-09-15,169
531,2020-09-16,192
531,2020-09-17,210
531,2020-09-18,228
531,2020-09-19,247
531,2020-09-20,268
531,2020-09-21,282
531,2020-09-22,291
531,2020-09-23,301
531,2020-09-24,315
531,2020-09-25,329
531,2020-09-26,337
531,2020-09-27,360
531,2020-09-28,364
531,2020-09-29,370
531,2020-09-30,392
531,2020-10-01,399
531,2020-10-02,411
531,2020-10-03,429
531,2020-10-04,452
531,2020-10-05,462
531,2020-10-06,476
531,2020-10-07,505
531,2020-10-08,532
531,2020-10-09,549
531,2020-10-10,571
531,2020-10-11,583
531,2020-10-12,585
531,2020-10-13,619
531,2020-10-14,645
531,2020-10-15,673
531,2020-10-16,698
531,2020-10-17,715
531,2020-10-18,744
531,2020-10-19,751
531,2020-10-20,759
531,2020-10-21,785
531,2020-10-22,804
531,2020-10-23,818
531,2020-10-24,837
531,2020-10-25,858
531,2020-10-26,873
531,2020-10-27,884
531,2020-10-28,907
531,2020-10-29,944
531,2020-10-30,958
531,2020-10-31,970
531,2020-11-01,987
531,2020-11-02,995
531,2020-11-03,1000
531,2020-11-04,1021
531,2020-11-05,1030
531,2020-11-06,1053
531,2020-11-07,1077
531,2020-11-08,1097
531,2020-11-09,1102
531,2020-11-10,1131
531,2020-11-11,1182
531,2020-11-12,1215
531,2020-11-13,1261
531,2020-11-14,1307
531,2020-11-15,1340
531,2020-11-16,1374
531,2020-11-17,1415
531,2020-11-18,1482
531,2020-11-19,1561
531,2020-11-20,1620
531,2020-11-21,1682
531,2020-11-22,1749
531,2020-11-23,1773
531,2020-11-24,1827
531,2020-11-25,1929
531,2020-11-26,2046
531,2020-11-27,2157
531,2020-11-28,2258
531,2020-11-29,2364
531,2020-11-30,2379
531,2020-12-01,2503
531,2020-12-02,2658
531,2020-12-03,2740
531,2020-12-04,2890
531,2020-12-05,3011
531,2020-12-06,3136
531,2020-12-07,3174
531,2020-12-08,3246
531,2020-12-09,3325
531,2020-12-10,3404
531,2020-12-11,3501
531,2020-12-12,3576
531,2020-12-13,3624
531,2020-12-14,3661
531,2020-12-15,3699
531,2020-12-16,3767
531,2020-12-17,3823
531,2020-12-18,3881
531,2020-12-19,3920
531,2020-12-20,3947
531,2020-12-21,3974
531,2020-12-22,4006
531,2020-12-23,4051
531,2020-12-24,4099
531,2020-12-25,4138
531,2020-12-26,4140
531,2020-12-27,4144
531,2020-12-28,4151
531,2020-12-29,4179
531,2020-12-30,4230
531,2020-12-31,4260
531,2021-01-01,4289
531,2021-01-02,4294
531,2021-01-03,4317
531,2021-01-04,4323
531,2021-01-05,4342
531,2021-01-06,4378
531,2021-01-07,4405
531,2021-01-08,4422
531,2021-01-09,4445
531,2021-01-10,4458
531,2021-01-11,4464
531,2021-01-12,4469
531,2021-01-13,4488
531,2021-01-14,4498
531,2021-01-15,4505
531,2021-01-16,4514
531,2021-01-17,4514
531,2021-01-18,4523
531,2021-01-19,4527
531,2021-01-20,4535
531,2021-01-21,4537
531,2021-01-22,4543
531,2021-01-23,4543
531,2021-01-24,4548
531,2021-01-25,4548
531,2021-01-26,4558
531,2021-01-27,4567
531,2021-01-28,4574
531,2021-01-29,4579
531,2021-01-30,4582
531,2021-01-31,4585
531,2021-02-01,4585
531,2021-02-02,4591
531,2021-02-03,4595
531,2021-02-04,4597
531,2021-02-05,4600
531,2021-02-06,4605
531,2021-02-07,4613
531,2021-02-08,4613
531,2021-02-09,4620
531,2021-02-10,4628
531,2021-02-11,4633
531,2021-02-12,4643
531,2021-02-13,4643
531,2021-02-14,4650
531,2021-02-15,4652
531,2021-02-16,4655
531,2021-02-17,4658
531,2021-02-18,4666
531,2021-02-19,4675
531,2021-02-20,4681
531,2021-02-21,4681
531,2021-02-22,4694
531,2021-02-23,4696
531,2021-02-24,4705
531,2021-02-25,4708
531,2021-02-26,4717
531,2021-02-27,4727
531,2021-02-28,4730
531,2021-03-01,4731
531,2021-03-02,4736
531,2021-03-03,4740
531,2021-03-04,4751
531,2021-03-05,4769
531,2021-03-06,4790
531,2021-03-07,4807
531,2021-03-08,4813
531,2021-03-09,4830
531,2021-03-10,4862
531,2021-03-11,4915
531,2021-03-12,4960
531,2021-03-13,5051
531,2021-03-14,5110
531,2021-03-15,5138
531,2021-03-16,5238
531,2021-03-17,5380
531,2021-03-18,5520
531,2021-03-19,5676
531,2021-03-20,5839
531,2021-03-21,5997
531,2021-03-22,6041
531,2021-03-23,6174
531,2021-03-24,6424
531,2021-03-25,6648
531,2021-03-26,7057
531,2021-03-27,7335
531,2021-03-28,7558
531,2021-03-29,7740
531,2021-03-30,7898
531,2021-03-31,8404
531,2021-04-01,8834
531,2021-04-02,9171
531,2021-04-03,9635
531,2021-04-04,9890
531,2021-04-05,10066
531,2021-04-06,10185
531,2021-04-07,10185
531,2021-04-08,10632
531,2021-04-09,10909
531,2021-04-10,11180
531,2021-04-11,11355
531,2021-04-12,11385
531,2021-04-13,11430
531,2021-04-14,11581
534,2020-01-22,0
534,2020-01-23,0
534,2020-01-24,0
